stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
335.546,14031,-0.34700899044765027,-0.5778627098040335,0.5778627098040335,624,0,715,0
336.044,14027,-0.21355311737899674,-0.10343223861274571,0.21355311737899674,627,0,615,0
336.545,14023,-0.6703339053151826,-0.22477020806354317,0.6703339053151826,626,0,630,0
337.044,14019,-1.365219903245761,-2.4701284496048834,2.4701284496048834,625,0,679,0
337.545,14014,-1.3587330794199017,-1.167971060101408,1.3587330794199017,625,0,692,0
338.044,14015,-1.5023160447276465,-0.9053981499593299,1.5023160447276465,624,0,668,0
338.545,13998,-1.5772579798676334,-0.8820711718963471,1.5772579798676334,622,0,682,0
339.045,13999,-1.23027862519929,-1.4620045620438789,1.4620045620438789,622,0,690,0
339.544,14006,-1.5992280435038249,-1.4679901635824726,1.5992280435038249,640,0,703,0
340.045,14002,-1.348170433743439,-1.642466775007792,1.642466775007792,664,0,694,0
340.545,14008,-1.321098031363559,-1.3584959724697918,1.3584959724697918,679,0,690,0
341.045,14004,-1.7494120165164098,-1.5182869008846025,1.7494120165164098,691,0,684,0
341.545,14010,-1.5501741764695942,-1.7261460182761386,1.7261460182761386,700,0,670,0
342.044,14000,-1.597514276424566,-0.9054917975591147,1.597514276424566,709,0,677,0
342.545,14000,-1.4651863780445806,-1.3690163192514806,1.4651863780445806,710,0,720,0
343.045,13989,-0.774490354253705,-0.8493244872489321,0.8493244872489321,711,0,717,0
343.544,14003,-1.334483080836163,-0.21176335710253533,1.334483080836163,714,0,687,0
344.044,13989,-1.5260817768780814,-0.85146525711561,1.5260817768780814,713,0,671,0
344.546,13972,-1.252964236066394,-1.000386085703136,1.252964236066394,713,0,694,0
345.045,13989,-1.2823968966544443,-0.8054067295788135,1.2823968966544443,712,0,700,0
345.544,13978,-1.0542005310679272,-1.0818244368718017,1.0818244368718017,713,0,713,0
346.044,13998,-1.1502853174851566,-1.023006260559684,1.1502853174851566,717,0,703,0
346.545,14005,-1.1919154587539382,-0.9636754637425347,1.1919154587539382,720,0,703,0
347.044,14011,-1.5662459660390442,-1.3313256222961252,1.5662459660390442,720,0,696,0
347.545,14002,-1.361106419070722,-0.9329799619655396,1.361106419070722,720,0,684,0
348.044,14018,-1.0117719424886351,-0.8100141986984798,1.0117719424886351,720,0,694,0
348.545,14009,-1.5258210096565434,-0.9389302122904113,1.5258210096565434,720,0,690,0
349.045,14002,-1.1853147010716796,-0.9411567066092514,1.1853147010716796,720,0,694,0
349.544,14012,-1.326528919811641,-0.9153742313039147,1.326528919811641,719,0,710,0
350.044,14016,-1.075589337156969,-0.8223676422463286,1.075589337156969,713,0,717,0
350.545,13999,-1.2029792401167982,-1.2498110940830056,1.2498110940830056,703,0,663,0
351.045,14001,-0.8869512532979685,-1.0968084708008254,1.0968084708008254,691,0,697,0
351.545,14008,-1.3697537219410456,-1.0995606196756365,1.3697537219410456,678,0,698,0
352.045,13969,-1.5041716294295664,-1.5905600641607462,1.5905600641607462,660,0,652,0
352.545,13939,-1.1301855829771756,-1.0638780067812226,1.1301855829771756,627,0,713,0
